model	sex	age	dir	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
5xFAD	female	6 mo	ora_up	BP	GO:0031638	zymogen activation	18/1032	79/19457	1.2113871974157496e-7	1.863726165219518e-6	1.3092215536498708e-6	Ifi204/Ifi207/Serpinf2/F9/Ifi206/Plau/Ctsz/Vsir/Plaur/Ctsh/Ctsl/Casp8/Serpine1/Lgmn/Thbs1/Plgrkt/Dhcr24/Asph	18
5xFAD	female	6 mo	ora_up	BP	GO:0034101	erythrocyte homeostasis	26/1032	153/19457	1.2962385706026002e-7	1.98855624842588e-6	1.3969116008937086e-6	Hcls1/B2m/Nckap1l/Ikzf1/Spi1/Inpp5d/Mafb/Isg15/Hmox1/Zfp36/Axl/Dnase2a/Lyn/Stat1/Lmo2/Stat3/Cdk6/Jak3/Bcl6/Hif1a/Rps14/Rps17/Rps19/Kit/Rps6/G6pdx	26
5xFAD	female	6 mo	ora_up	BP	GO:0008202	steroid metabolic process	41/1032	318/19457	1.328287562654993e-7	2.031900460129952e-6	1.4273598380048993e-6	Ch25h/Ugt1a7c/App/Apobr/Cebpa/Tspo/Npc2/Fdps/Igf1/Ldlr/Abca1/Stard4/Apoe/Mvd/Fdft1/Sqle/Sgpl1/Nsdhl/Mvk/Pmp22/Lcat/Nr1d1/Lss/Nfkb1/Armc5/Hsd17b7/Dab2/Dhcr24/Srebf1/Gba/Hmgcr/Lipa/Asah1/Cyb5r3/Kit/Insig1/Soat1/G6pdx/Erg28/Lrp1/Srebf2	41
5xFAD	female	6 mo	ora_up	BP	GO:0033627	cell adhesion mediated by integrin	19/1032	88/19457	1.356335338282682e-7	2.0688944162864613e-6	1.4533471775930491e-6	Itgax/Itgb2/Ptpn6/Plau/Lpxn/Nckap1l/Fermt3/Itgb3/Itgam/Itgb5/P2ry12/Serpine1/Lyn/Syk/Itga5/Epha8/Itga7/Itga6/Adam17	19
5xFAD	female	6 mo	ora_up	BP	GO:0033004	negative regulation of mast cell activation	8/1032	14/19457	1.3755796096559417e-7	2.0863606884130062e-6	1.4656168019384761e-6	Lilrb4a/Milr1/Cnr2/Cd84/Ptpn6/Hmox1/Cd300lf/Cd300a	8
5xFAD	female	6 mo	ora_up	BP	GO:1902563	regulation of neutrophil activation	8/1032	14/19457	1.3755796096559417e-7	2.0863606884130062e-6	1.4656168019384761e-6	Itgb2/Spi1/Grn/Ptafr/Itgam/Cd300a/Syk/Il16	8
5xFAD	female	6 mo	ora_up	BP	GO:0002709	regulation of T cell mediated immunity	20/1032	97/19457	1.431688706796337e-7	2.1592285454049547e-6	1.5168046699431616e-6	Lilrb4a/Ptprc/Lilrb4b/B2m/H2-Q7/Nckap1l/Vsir/H2-Q6/H2-D1/Sash3/H2-K1/Was/H2-M3/Rsad2/H2-Q4/Tnfrsf1b/H2-T23/Hfe/P2rx7/Cd81	20
5xFAD	female	6 mo	ora_up	BP	GO:0042100	B cell proliferation	20/1032	97/19457	1.431688706796337e-7	2.1592285454049547e-6	1.5168046699431616e-6	Cd22/Tyrobp/Cd180/Fcgr2b/Cd74/Ptprc/Card11/Btk/Gpr183/Ighd/Nckap1l/Inpp5d/Sash3/Tlr9/Ighm/Tlr4/Lyn/Cd300a/Bcl6/Cd81	20
5xFAD	female	6 mo	ora_up	BP	GO:0001562	response to protozoan	13/1032	42/19457	1.476569683359715e-7	2.21444092008625e-6	1.55558999812598e-6	Slc11a1/Irf8/Cd37/Tlr12/Bcl3/Gbp6/Gbp3/Iigp1/Ccdc88b/Gbp2/Irgm2/Myd88/Il4ra	13
5xFAD	female	6 mo	ora_up	BP	GO:0097028	dendritic cell differentiation	13/1032	42/19457	1.476569683359715e-7	2.21444092008625e-6	1.55558999812598e-6	Trem2/Dcstamp/Slamf9/Psen1/Irf8/Spi1/Tgfb1/Tgfbr2/Gimap5/Tmem176a/Tmem176b/Lyn/Ltbr	13
5xFAD	female	6 mo	ora_up	BP	GO:0098586	cellular response to virus	17/1032	72/19457	1.5573798749077252e-7	2.32910945537876e-6	1.6361418091870927e-6	Mmp12/Oas3/Tlr7/Wdfy4/Oasl1/Ddx60/Tgfb1/Dhx58/Lgals9/Irgm1/Igtp/Rigi/Ifih1/Zc3hav1/Gli2/Hif1a/Nfkb1	17
5xFAD	female	6 mo	ora_up	BP	GO:0002690	positive regulation of leukocyte chemotaxis	20/1032	98/19457	1.7102360682207463e-7	2.5505860471459265e-6	1.7917236392765656e-6	Cxcl10/C3ar1/Cd74/App/Rac2/Nckap1l/Aif1/Spi1/Csf1r/Cx3cr1/Cmklr1/Csf1/Gpsm3/C5ar1/Serpine1/Vegfd/Lgmn/Thbs1/Adam17/Mapk3	20
5xFAD	female	6 mo	ora_up	BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	12/1032	36/19457	1.7809941459832632e-7	2.641396858059388e-6	1.8555159888025074e-6	Trem2/Trim30a/Rab7b/Pik3ap1/Tlr6/Cd300lf/Tlr9/Lyn/Cd300a/Tnfaip3/Nr1d1/Arrb2	12
5xFAD	female	6 mo	ora_up	BP	GO:0097242	amyloid-beta clearance	12/1032	36/19457	1.7809941459832632e-7	2.641396858059388e-6	1.8555159888025074e-6	Trem2/Itgb2/App/C3/Itgam/C5ar1/Ldlr/Apoe/Clu/Ifngr1/Hmgcr/Lrp1	12
5xFAD	female	6 mo	ora_up	BP	GO:0045807	positive regulation of endocytosis	23/1032	126/19457	1.798517277580867e-7	2.6526891196054994e-6	1.863448523356949e-6	Trem2/Cd14/App/Fcgr1/B2m/Nckap1l/C3/Plcg2/Axl/Ighm/Cd63/Serpine1/Syk/Apoe/Clu/Angpt1/Hfe/Trf/Dab2/Eef2k/Cd151/Arrb2/Lrp1	23
5xFAD	female	6 mo	ora_up	BP	GO:0050852	T cell receptor signaling pathway	23/1032	126/19457	1.798517277580867e-7	2.6526891196054994e-6	1.863448523356949e-6	Lilrb4a/Bcl2a1d/Psen1/Ptprc/Ptpn6/Pvrig/Laptm5/Thy1/Card11/Lilrb4b/Lgals3/Fyb/Tec/Lcp2/Themis2/Plcg2/Cd300a/Rab29/Elf1/Ptpn22/Cd81/Rps3/Rela	23
5xFAD	female	6 mo	ora_up	BP	GO:0035455	response to interferon-alpha	11/1032	30/19457	1.9065222365222074e-7	2.7965808368054517e-6	1.9645288972152405e-6	Ifi204/Oas1g/Oas1a/Bst2/Ifit3/Ifit1/Ifitm3/Axl/Eif2ak2/Ifnar2/Ifit2	11
5xFAD	female	6 mo	ora_up	BP	GO:0046597	negative regulation of viral entry into host cell	11/1032	30/19457	1.9065222365222074e-7	2.7965808368054517e-6	1.9645288972152405e-6	Cd74/Ch25h/Trim30a/Trim30d/Trim5/Ifitm3/Trim25/Trim12c/Ly6e/Trim56/Gsn	11
5xFAD	female	6 mo	ora_up	BP	GO:0010934	macrophage cytokine production	14/1032	50/19457	1.9934428201243943e-7	2.916090945067215e-6	2.048481793587708e-6	Cd74/Tlr2/Laptm5/Tlr7/Casp4/Tgfb1/Plcg2/Axl/Tlr4/Casp1/Myd88/Card9/P2rx7/Mapkapk2	14
5xFAD	female	6 mo	ora_up	BP	GO:0042554	superoxide anion generation	13/1032	43/19457	2.0141370602419327e-7	2.9383351009632994e-6	2.064107763156296e-6	Tyrobp/Cybb/Hvcn1/Itgb2/App/Cyba/Ncf2/Ncf1/Ncf4/Tgfb1/Itgam/Pon3/Syk	13
5xFAD	female	6 mo	ora_up	BP	GO:0007259	receptor signaling pathway via JAK-STAT	25/1032	147/19457	2.2163948456546723e-7	3.224613587944325e-6	2.265211322518348e-6	Osm/Ptprc/Cxcl5/Csf2rb/Hcls1/Csf2rb2/Csf1r/Bcl3/Il10ra/Parp14/Tnfrsf1a/Parp9/Igf1/Lyn/Il6ra/Cd300a/Stat1/Il10rb/Stat2/Stat3/Jak3/Stat6/Csf2ra/Akr1b3/Kit	25
5xFAD	female	6 mo	ora_up	BP	GO:0002548	monocyte chemotaxis	15/1032	58/19457	2.317160370550998e-7	3.3620803858889004e-6	2.361778349444791e-6	Ccl3/Ccl6/Ccl4/Cxcl10/Ccl12/Ccl9/App/Slamf8/Lgals3/Aif1/Cx3cr1/Serpine1/Lyn/Lgmn/Rps19	15
5xFAD	female	6 mo	ora_up	BP	GO:0032663	regulation of interleukin-2 production	16/1032	66/19457	2.4355775818393586e-7	3.5243465873426824e-6	2.475766344213948e-6	Lilrb4a/Ptprc/Lag3/Laptm5/Havcr2/Card11/Lilrb4b/Runx1/Plcg2/Sash3/Zfp36/Card9/Cd34/Tnfaip3/Homer3/Rps3	16
5xFAD	female	6 mo	ora_up	BP	GO:0006694	steroid biosynthetic process	26/1032	158/19457	2.501655082444971e-7	3.610205205231907e-6	2.5360799005747996e-6	Ch25h/Tspo/Fdps/Igf1/Stard4/Apoe/Mvd/Fdft1/Sqle/Nsdhl/Mvk/Nr1d1/Lss/Nfkb1/Armc5/Hsd17b7/Dab2/Dhcr24/Srebf1/Hmgcr/Asah1/Cyb5r3/Insig1/G6pdx/Erg28/Srebf2	26
5xFAD	female	6 mo	ora_up	BP	GO:0051701	biological process involved in interaction with host	25/1032	148/19457	2.5348176214875026e-7	3.648229447700024e-6	2.562790990824801e-6	Cd74/Ch25h/Naip5/Trim30a/Trim30d/Itgb3/Siglec1/Gbp6/Gbp3/Spint1/Trim5/Ifitm3/Trim14/Ctsl/Axl/Trim25/Trim12c/Trim34a/Ctsb/Gbp2/Vamp8/Tpcn2/Ly6e/Trim56/Gsn	25
5xFAD	female	6 mo	ora_up	BP	GO:0032703	negative regulation of interleukin-2 production	10/1032	25/19457	2.6570506694009663e-07	3.81390061232514e-6	2.6791708880399753e-6	Lilrb4a/Ptprc/Lag3/Laptm5/Havcr2/Lilrb4b/Zfp36/Cd34/Tnfaip3/Homer3	10
5xFAD	female	6 mo	ora_up	BP	GO:0050766	positive regulation of phagocytosis	18/1032	83/19457	2.688835626681074e-7	3.849204798195313e-6	2.7039712057786316e-6	Clec7a/Trem2/Slc11a1/C4b/Fcgr2b/Ptprc/Fcer1g/Fcgr3/Cyba/Fcgr1/Dock2/Nckap1l/C3/Plcg2/Cd300lf/Pros1/Sirpa/Lrp1	18
5xFAD	female	6 mo	ora_up	BP	GO:0030225	macrophage differentiation	13/1032	44/19457	2.720657016913005e-7	3.884372711613927e-6	2.7286757954891694e-6	Tlr2/C1qc/App/Hcls1/Spi1/Csf1r/Cebpa/Tgfb1/Itgam/Csf1/Casp8/Nrros/Gba	13
5xFAD	female	6 mo	ora_up	BP	GO:0032647	regulation of interferon-alpha production	11/1032	31/19457	2.8137719757291926e-7	4.006631690971834e-6	2.814559705845578e-6	Mmp12/Havcr2/Tlr7/Irf7/Tlr9/Rigi/Ifih1/Zc3hav1/Tlr4/Stat1/Ptpn22	11
5xFAD	female	6 mo	ora_up	BP	GO:0042130	negative regulation of T cell proliferation	17/1032	75/19457	2.931941497081592e-7	4.1638235478447864e-6	2.924983099001125e-6	Lilrb4a/Gpnmb/Ptpn6/Laptm5/Cd37/Havcr2/Cd86/Lilrb4b/H2-Aa/Vsir/Tgfb1/Lgals9/Cd274/Tnfrsf14/Cd44/Crtam/Scrib	17
5xFAD	female	6 mo	ora_up	BP	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	7/1032	11/19457	3.1654451781728295e-7	4.48354324971887e-6	3.149578285049156e-6	Fcer1g/Fcgr3/Fcgr1/H2-K1/Tap1/Ifi30/Tapbp	7
5xFAD	female	6 mo	ora_up	BP	GO:0002446	neutrophil mediated immunity	12/1032	38/19457	3.4908192441545006e-7	4.918380587685052e-6	3.4550407643667674e-6	Myo1f/Itgb2/Cxcl5/Ncf1/Spi1/Ptafr/Itgam/Anxa3/Irak4/Syk/Myd88/Card9	12
5xFAD	female	6 mo	ora_up	BP	GO:0050869	negative regulation of B cell activation	12/1032	38/19457	3.4908192441545006e-7	4.918380587685052e-6	3.4550407643667674e-6	Lilrb4a/Tyrobp/Fcgr2b/Samsn1/Laptm5/Btk/Inpp5d/Lyn/Cd300a/Parp3/Tnfaip3/Bcl6	12
5xFAD	female	6 mo	ora_up	BP	GO:2000379	positive regulation of reactive oxygen species metabolic process	17/1032	76/19457	3.592000420171318e-7	5.047656233490089e-6	3.545853709427302e-6	Tyrobp/Hvcn1/Itgb2/Plau/App/Cyba/Tlr6/Tgfb1/Tgfbr2/Itgam/Plcg2/Tspo/Tlr4/Syk/Nfe2l2/Thbs1/Trp53	17
5xFAD	female	6 mo	ora_up	BP	GO:0046636	negative regulation of alpha-beta T cell activation	13/1032	45/19457	3.6411291806247434e-7	5.103299903943685e-6	3.5849420122271176e-6	Runx1/Vsir/Hlx/Lgals9/Cd274/Tnfrsf14/Cd44/Cd300a/Loxl3/Hfe/Il4ra/Jak3/Bcl6	13
5xFAD	female	6 mo	ora_up	BP	GO:0043254	regulation of protein-containing complex assembly	48/1032	417/19457	3.7962210200423454e-7	5.306779984675383e-6	3.727881738246887e-6	Trem2/Tlr2/Capg/Baiap2l2/Plek/Hcls1/Trim30a/Lgals3/Nckap1l/Ikzf1/Tlr6/Tgfb1/Fblim1/Fes/Arpc1b/Plcg2/Isg15/Hck/Irgm1/Lcp1/P2ry12/Igtp/Eif2ak2/Tlr4/Abca1/Bmf/Msn/Syk/Apoe/Myd88/Clu/Cotl1/Lamp2/Tmsb4x/Fnip2/Lcat/Cyfip1/Rims1/Nol3/Rack1/Gba/Rps3/Gsn/Washc1/Sirt2/Trp53/Ssh2/Pfn1	48
5xFAD	female	6 mo	ora_up	BP	GO:0032727	positive regulation of interferon-alpha production	10/1032	26/19457	4.112642419565401e-7	5.734137373529468e-6	4.028089738242099e-6	Mmp12/Tlr7/Irf7/Tlr9/Rigi/Ifih1/Zc3hav1/Tlr4/Stat1/Ptpn22	10
5xFAD	female	6 mo	ora_up	BP	GO:0045580	regulation of T cell differentiation	28/1032	183/19457	4.1448980843182147e-7	5.764099829464862e-6	4.049137622766639e-6	Lilrb4a/H2-Oa/Cd74/Ptprc/Lag3/Card11/Lilrb4b/Runx1/Nckap1l/H2-Aa/Vsir/Tgfb1/Tgfbr2/Sash3/Gimap5/Hlx/Lgals9/Il1rl2/Cd44/Fgl2/H2-DMa/Crtam/Syk/Loxl3/Il4ra/Jak3/Itpkb/Bcl6	28
5xFAD	female	6 mo	ora_up	BP	GO:2000116	regulation of cysteine-type endopeptidase activity	33/1032	238/19457	4.1822120765393737e-7	5.800923175593732e-6	4.0750051130284105e-6	Cst7/Bcl2a1d/Ifi204/Ifi207/Ifi206/Laptm5/Naip6/App/Ctsd/Naip2/Naip5/Plaur/Psmb9/Casp8/Cd44/Casp12/Aim2/Igf1/Stat1/Casp1/Syk/Cst3/Lgmn/Card9/Thbs1/Nol3/Rack1/Dhcr24/Rps3/Gsn/Asph/Arrb2/Mtch2	33
5xFAD	female	6 mo	ora_up	BP	GO:0016485	protein processing	35/1032	262/19457	4.663902219695758e-7	6.452333975258679e-6	4.532605094783881e-6	Cst7/Ctse/Ifi204/Ifi207/Psen1/Serpinf2/F9/Ifi206/Ctss/Plau/Ctsz/Hpse/Vsir/Plaur/Casp4/Ctsh/Mafb/Ctsl/Casp8/Casp12/Serpine1/Srgn/Fam111a/Casp1/Lgmn/Thbs1/Plgrkt/Rhbdd1/P2rx7/Adam17/Nol3/Dhcr24/Gsn/Bmp1/Asph	35
5xFAD	female	6 mo	ora_up	BP	GO:0002761	regulation of myeloid leukocyte differentiation	23/1032	133/19457	4.931267018003772e-7	6.804640106802112e-6	4.780091442031329e-6	Ccl3/Lilrb4a/Trem2/Tyrobp/Dcstamp/Cd74/C1qc/Hcls1/Lilrb4b/Runx1/Ikzf1/Csf1r/Tgfb1/Itgb3/Fes/Itgam/Inpp5d/Mafb/Csf1/Casp8/Lyn/Cdk6/Rassf2	23
5xFAD	female	6 mo	ora_up	BP	GO:0044546	NLRP3 inflammasome complex assembly	9/1032	21/19457	5.286932176249371e-7	7.276667062118029e-6	5.111678708087945e-6	Trem2/Trim30a/Tlr6/Plcg2/Eif2ak2/Aim2/Tlr4/Myd88/Sirt2	9
5xFAD	female	6 mo	ora_up	BP	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	8/1032	16/19457	5.358432595524886e-7	7.3561661837026255e-6	5.16752487552238e-6	Slc15a3/Irgm1/Igtp/Lacc1/Tlr4/Ptpn22/Tnfaip3/Rela	8
5xFAD	female	6 mo	ora_up	BP	GO:0032607	interferon-alpha production	11/1032	33/19457	5.831294388069079e-7	7.984846586629628e-6	5.6091573155393235e-6	Mmp12/Havcr2/Tlr7/Irf7/Tlr9/Rigi/Ifih1/Zc3hav1/Tlr4/Stat1/Ptpn22	11
5xFAD	female	6 mo	ora_up	BP	GO:0002335	mature B cell differentiation	12/1032	40/19457	6.527552647155776e-7	8.915437977773476e-6	6.262874760549836e-6	Lilrb4a/Irf8/6030468B19Rik/Gpr183/Slamf8/Spi1/Bcl3/Plcg2/Mfng/Nfatc1/Tnfaip3/Bcl6	12
5xFAD	female	6 mo	ora_up	BP	GO:0034154	toll-like receptor 7 signaling pathway	7/1032	12/19457	7.247779070548823e-7	9.823951681954024e-6	6.9010831763013835e-6	Tasl/Havcr2/Tlr7/Pik3ap1/Unc93b1/Rsad2/Ptpn22	7
5xFAD	female	6 mo	ora_up	BP	GO:0036005	response to macrophage colony-stimulating factor	7/1032	12/19457	7.247779070548823e-7	9.823951681954024e-6	6.9010831763013835e-6	Trem2/Dcstamp/Tlr2/Csf1r/Dok1/Csf1/Tlr4	7
5xFAD	female	6 mo	ora_up	BP	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	7/1032	12/19457	7.247779070548823e-7	9.823951681954024e-6	6.9010831763013835e-6	Trem2/Dcstamp/Tlr2/Csf1r/Dok1/Csf1/Tlr4	7
5xFAD	female	6 mo	ora_up	BP	GO:0097191	extrinsic apoptotic signaling pathway	32/1032	233/19457	7.733205364948057e-7	1.0455449879780781e-5	7.344695047570283e-6	Bcl2a1d/Bcl2a1b/Bcl2a1a/Ptprc/Atf3/Lgals3/Spi1/Tgfb1/Siglec1/Tgfbr1/Hmox1/Casp8/Sp100/Ifi27/Serpine1/Tnfrsf1b/Igf1/Eya4/Ltbr/Thbs1/Mknk1/Tnfaip3/Jak3/P2rx7/Itga6/Dab2/Nol3/Rela/Dedd2/Wwox/Ppp2r1b/Gabarap	32
5xFAD	female	6 mo	ora_up	BP	GO:1901222	regulation of NIK/NF-kappaB signaling	19/1032	98/19457	7.968496744308302e-7	1.0746431125699409e-5	7.549102178818392e-6	Trem2/Cd14/Tlr2/Laptm5/App/Havcr2/Cd86/Tlr7/Spi1/Tlr9/Eif2ak2/Ifi35/Tlr4/Ptpn22/Nol3/Lims1/Rps3/Rela/Rassf2	19
5xFAD	female	6 mo	ora_up	BP	GO:0033674	positive regulation of kinase activity	48/1032	428/19457	8.129474166483047e-7	1.0935981077223677e-5	7.6822563334683745e-06	Fgr/Trem2/Slc11a1/Psen1/Cd74/Ptprc/Tlr1/App/Cd86/Abi3/Ang/Pik3cg/Csf1r/Tlr6/Tgfb1/Itgb3/Tgfbr2/Csf1/Irgm1/Tlr9/Chil1/Axl/Igtp/Cenpe/Fgd2/Igf1/Tlr4/Lyn/Il6ra/Cd300a/Syk/Clu/Thbs1/Angpt1/Epha8/Fgf2/P2rx7/Map2k3/Cd81/Adam17/Rps3/Telo2/Ddr1/Kit/Erp29/Map3k11/Arrb2/Rassf2	48
5xFAD	female	6 mo	ora_up	BP	GO:0002719	negative regulation of cytokine production involved in immune response	11/1032	34/19457	8.208333040388878e-7	1.1014389748932845e-5	7.737336486824814e-6	Lilrb4a/Lilrb4b/Bst2/Vsir/Tgfb1/Hmox1/Axl/Angpt1/Hfe/Jak3/Bcl6	11
5xFAD	female	6 mo	ora_up	BP	GO:0043032	positive regulation of macrophage activation	10/1032	28/19457	9.21900953952079e-7	1.2308872088427509e-5	8.646678326475332e-6	Trem2/Il1rl1/Havcr2/Tlr6/Cebpa/Ctsc/Lgals9/Tlr4/Thbs1/Il4ra	10
5xFAD	female	6 mo	ora_up	BP	GO:0150077	regulation of neuroinflammatory response	10/1032	28/19457	9.21900953952079e-7	1.2308872088427509e-5	8.646678326475332e-6	Cst7/Trem2/Cd200r4/Grn/Ctsc/Plcg2/Tnfrsf1b/Igf1/Ldlr/Nr1d1	10
5xFAD	female	6 mo	ora_up	BP	GO:0043547	positive regulation of GTPase activity	34/1032	258/19457	9.309756595513883e-7	1.239911363492073e-5	8.710070781820138e-6	Ccl3/Ccl6/Ccl4/Rgs1/Gpr65/Ccl12/Ccl9/Thy1/Vav1/Dock8/Arhgap45/F11r/Arhgap25/Adap2/Rasgrp3/Arhgap22/Rgs10/Gmip/Arap1/Sipa1/Asap3/Rhog/Arap3/Chn2/Itga6/Sema4d/Rack1/Lims1/Rgs8/Snx18/Rgs14/Scrib/Tbc1d2b/Flcn	34
5xFAD	female	6 mo	ora_up	BP	GO:0038061	NIK/NF-kappaB signaling	21/1032	118/19457	9.424462528041607e-7	1.252073756206818e-5	8.795508583699272e-6	Trem2/Cd14/Tlr2/Tlr1/Laptm5/App/Havcr2/Cd86/Tlr7/Spi1/Tlr9/Chil1/Eif2ak2/Ifi35/Tlr4/Ptpn22/Nol3/Lims1/Rps3/Rela/Rassf2	21
5xFAD	female	6 mo	ora_up	BP	GO:0042102	positive regulation of T cell proliferation	20/1032	109/19457	1.031699966561744e-6	1.3650331283456456e-5	9.58902024571691e-6	Cd244a/Ptprc/Rasal3/Havcr2/Card11/Cd86/Nckap1l/Aif1/H2-DMb1/Tgfbr2/Sash3/Cd274/Ccdc88b/Igf1/Syk/Ptpn22/Gpam/Jak3/Cd81/Rps3	20
5xFAD	female	6 mo	ora_up	BP	GO:0022604	regulation of cell morphogenesis	40/1032	331/19457	1.032570819910322e-6	1.3650331283456456e-5	9.58902024571691e-6	Ccl3/Fgr/Ccl12/Hexb/Rac2/Hpse/Csf1r/Itgb3/Fblim1/Fes/Hck/F11r/Cd44/Ighm/Cxcr4/Fmnl3/Msn/Arap1/Pdpn/Rhog/Arap3/Plekho1/S100a13/Plxnb2/Itga7/Cyfip1/Rims1/Sema4d/Dab2/Epb41l2/Lims1/Coro1b/Strip2/Cdc42se1/Kit/Bcar1/Cfap410/Eef2k/Dnmbp/Anxa7	40
5xFAD	female	6 mo	ora_up	BP	GO:0070228	regulation of lymphocyte apoptotic process	16/1032	73/19457	1.0577272600858149e-6	1.3948452587437077e-5	9.798443091227939e-6	Pdcd1/Cd74/Bcl2a1a/Lgals3/Dock8/Bcl3/Siglec1/Cd274/Casp8/Cd44/Lyn/Gpam/Jak3/P2rx7/Hif1a/Trp53	16
5xFAD	female	6 mo	ora_up	BP	GO:0045646	regulation of erythrocyte differentiation	13/1032	49/19457	1.0745466221432955e-6	1.4100790722929422e-5	9.905456865113506e-6	B2m/Nckap1l/Spi1/Inpp5d/Mafb/Isg15/Zfp36/Lyn/Stat1/Lmo2/Stat3/Cdk6/Hif1a	13
5xFAD	female	6 mo	ora_up	BP	GO:1905521	regulation of macrophage migration	13/1032	49/19457	1.0745466221432955e-6	1.4100790722929422e-5	9.905456865113506e-6	Trem2/C3ar1/Slamf8/Cd9/Csf1r/Cx3cr1/Cmklr1/Csf1/P2ry12/C5ar1/Thbs1/Cd81/Mapk3	13
5xFAD	female	6 mo	ora_up	BP	GO:0019216	regulation of lipid metabolic process	43/1032	369/19457	1.099483729667554e-6	1.4392752783961086e-5	1.011055299472956e-5	Hcar2/Fgr/Trem2/Cd74/App/Mlxipl/Pik3cg/Apobec1/Hpgd/Tgfb1/C3/Plcg2/Gimap5/Tspo/Rnf213/Fdps/Igf1/Lyn/Ldlr/Golm1/Rubcnl/Stard4/Apoe/Pde3b/Epha8/Dbi/Gpam/Idh1/Fgf2/Nr1d1/Cd81/Nfkb1/Armc5/Abcd2/Dab2/Srebf1/Asah1/Fabp5/Lpcat1/Kit/Washc1/Insig1/Srebf2	43
5xFAD	female	6 mo	ora_up	BP	GO:0006801	superoxide metabolic process	15/1032	65/19457	1.1392968825269665e-6	1.484893227050946e-5	1.0431007805778328e-5	Tyrobp/Cybb/Hvcn1/Itgb2/App/Cyba/Ncf2/Ncf1/Ncf4/Tgfb1/Itgam/Nrros/Pon3/Syk/Nfe2l2	15
5xFAD	female	6 mo	ora_up	BP	GO:0009595	detection of biotic stimulus	11/1032	35/19457	1.1398788126969348e-6	1.484893227050946e-5	1.0431007805778328e-5	Clec7a/Trem2/Tlr2/Tlr1/Naip6/Naip2/Naip5/Tlr6/Tspo/Crtam/Tlr4	11
5xFAD	female	6 mo	ora_up	BP	GO:0002707	negative regulation of lymphocyte mediated immunity	14/1032	57/19457	1.1551092294838463e-6	1.5010812656933283e-5	1.0544724775027549e-5	Lilrb4a/Fcgr2b/Ptprc/Ptpn6/Havcr2/Lilrb4b/Nckap1l/Vsir/Lgals9/Tap1/Parp3/Hfe/Bcl6/Arrb2	14
5xFAD	female	6 mo	ora_up	BP	GO:0030224	monocyte differentiation	10/1032	29/19457	1.3403678585885587e-6	1.733412926300276e-5	1.2176797250793085e-5	Dcstamp/Ifi204/Ifi207/Ifi206/Cd74/Fes/Inpp5d/Csf1/Cdk6/Fasn	10
5xFAD	female	6 mo	ora_up	BP	GO:0070269	pyroptosis	10/1032	29/19457	1.3403678585885587e-6	1.733412926300276e-5	1.2176797250793085e-5	Trem2/Naip6/Naip2/Naip5/Zbp1/Casp4/Casp8/Gsdmd/Aim2/Casp1	10
5xFAD	female	6 mo	ora_up	BP	GO:0046596	regulation of viral entry into host cell	13/1032	50/19457	1.3820501470541345e-6	1.7830112017657435e-5	1.2525212873619334e-5	Cd74/Ch25h/Trim30a/Trim30d/Trim5/Ifitm3/Trim14/Trim25/Trim12c/Trim34a/Ly6e/Trim56/Gsn	13
5xFAD	female	6 mo	ora_up	BP	GO:1903707	negative regulation of hemopoiesis	20/1032	111/19457	1.3906231618089875e-6	1.789758752001279e-5	1.2572612745808483e-5	Lilrb4a/Cd74/Lag3/C1qc/Lilrb4b/Runx1/Cebpa/Inpp5d/Mafb/Hlx/Tmem176a/Cd44/Tmem176b/Fgl2/Lyn/Loxl3/Il4ra/Cdk6/Jak3/Bcl6	20
5xFAD	female	6 mo	ora_up	BP	GO:0032956	regulation of actin cytoskeleton organization	42/1032	360/19457	1.4188723813355463e-6	1.821736865628421e-5	1.2797251088001785e-5	Fgr/Gpr65/Serpinf2/Tlr2/Myo1f/Capg/Baiap2l2/Plek/Hcls1/Iqgap3/Bst2/Rac2/Nckap1l/Csf1r/Tgfb1/Itgb3/Fes/Arpc1b/Gmfg/Hck/Was/Tgfbr1/F11r/Arhgdib/Pdlim4/Arap1/Asap3/Cotl1/Rhog/Tmsb4x/Cyfip1/Arhgap17/Wasf2/Gsn/Coro1b/Washc2/Sorbs3/Washc1/Washc5/Ssh2/Lrp1/Pfn1	42
5xFAD	female	6 mo	ora_up	BP	GO:0030218	erythrocyte differentiation	23/1032	141/19457	1.4230903790697444e-6	1.8227813132869404e-5	1.2804588074581205e-5	Hcls1/B2m/Nckap1l/Ikzf1/Spi1/Inpp5d/Mafb/Isg15/Zfp36/Dnase2a/Lyn/Stat1/Lmo2/Stat3/Cdk6/Jak3/Bcl6/Hif1a/Rps14/Rps19/Kit/Rps6/G6pdx	23
