Study	Tissue	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MAYO	TCX	BP	GO:0050870	positive regulation of T cell activation	84	0.4244325101311043	1.9920063746062233	1.32454221507855e-4	8.68311007662605e-4	5.204862397895547e-4	1906	tags=55%, list=29%, signal=39%	CCL2/ANXA1/VCAM1/ITPKB/CD209/GLI2/TGFBR2/PNP/CR1/IL4R/HLA-DQA1/PTPRC/HLA-DRB1/HLA-DRA/BCL6/SOCS1/CAV1/IGF2/HLA-DPA1/B2M/SASH3/MAP3K8/GPAM/HLA-DPB1/HLA-E/YES1/EFNB1/LEF1/GLI3/EBI3/XBP1/ACTL6A/CD55/NFKBIZ/CD81/PIK3CA/LYN/FYN/LGALS1/ZBTB16/RHOA/FADD/CBFB/IL6ST/SLC7A1/ZBTB7B
MAYO	TCX	BP	GO:0045165	cell fate commitment	101	0.40175381911218994	1.9516359247094066	1.3313907689575048e-4	8.71687349114652e-4	5.225100990417276e-4	2296	tags=67%, list=35%, signal=44%	TBX15/FGF2/NOTCH2/FZD7/SFRP2/GLI2/SMO/TBX18/PDPN/PRRX1/EYA2/KLF4/TEAD3/TEAD4/TGFB1I1/LATS2/ASCL1/NOTCH3/TBX3/SOX5/DLL4/STAT3/ITGB1/SOX9/AR/DOCK7/MCL1/NR2E1/GAS1/IL6R/POU3F2/PAX6/SOX2/BMPR1A/SOX17/SPN/GLI3/SMAD1/EPAS1/TP53/TBX2/WNT4/BCL2/GATA2/SOX6/TBX6/NOTCH4/TNXB/ACVR1/SMAD5/RHOA/ID2/SMAD4/APC/NOTCH1/JAG1/PML/BMP2/TGFBR1/TCF3/CDC73/HDAC1/LOXL3/CDON/SPRY2/IFRD1/SOX13/SUFU
MAYO	TCX	BP	GO:0043536	positive regulation of blood vessel endothelial cell migration	30	0.5593177044317754	2.065653594140904	1.3587438864500875e-4	8.884627221844967e-4	5.325656560635074e-4	1619	tags=63%, list=25%, signal=48%	ANGPT1/ANXA1/HSPB1/FGF2/RHOJ/TGFB1/THBS1/NOS3/HMOX1/VEGFC/PRKCA/ETS1/PRKD1/NFE2L2/FGFR1/CD40/SP1/GATA2/PRKD2
MAYO	TCX	CC	GO:0099056	integral component of presynaptic membrane	36	-0.4732502325661918	-2.1472742238786395	1.3644250870793284e-4	8.910424900735614e-4	5.341120302039476e-4	1338	tags=61%, list=21%, signal=49%	PSEN2/NPTN/KCNJ9/ATP2B3/EPHA4/EPHB2/ATP2B2/SCN2A/KCNA1/KCNJ3/HTR2A/FXYD6/DRD2/ATP1A3/OPRM1/CHRM2/CHRNB2/SLC1A6/KCNH1/SLC6A5/CNR1/CHRNA6
MAYO	TCX	BP	GO:0045444	fat cell differentiation	93	0.40587889216622625	1.955888293420808	1.3831156632067933e-4	9.021007241728678e-4	5.4074059834862e-4	2181	tags=60%, list=34%, signal=41%	MSX2/STEAP4/YAP1/SFRP2/SLC2A4/WWTR1/ZFP36L1/KLF4/ID4/INHBB/SNAI2/ZFP36/RREB1/TGFB1/TGFB1I1/CEBPD/SMAD6/CEBPB/SOCS1/LRP5/OSBPL11/FOXO1/BMP7/PRDM16/ADRB2/ADGRF5/GPER1/PSMB8/RARRES2/ZFP36L2/METRNL/FERMT2/XBP1/ZNF385A/ZBTB7C/FRZB/GATA2/PEX11A/ZNF516/ZBTB16/GPX1/RORA/SORT1/LMO3/ID2/ASXL2/ZBTB7B/STK3/JAG1/JDP2/BMP2/CEBPA/TMEM120A/MEX3C/BBS2/WDFY2
MAYO	TCX	MF	GO:0038024	cargo receptor activity	34	0.5552560910710731	2.134227138912342	1.386870316780632e-4	9.022566965823807e-4	5.408340919151207e-4	1020	tags=47%, list=16%, signal=40%	CD163/CFI/MSR1/COLEC12/TMPRSS3/SSC5D/LYVE1/ACKR3/SCARA3/STAB1/ABCA1/LRP10/LDLR/ITGB2/CXCL16/APOBR
MAYO	TCX	CC	GO:0005667	transcription regulator complex	183	0.33734593380549066	1.7923742014356339	1.3860866196178345e-4	9.022566965823807e-4	5.408340919151207e-4	2119	tags=46%, list=33%, signal=32%	MSX2/TBX15/YAP1/PDLIM1/S100A10/TEAD2/MSX1/TBX18/ANXA2/WWTR1/MAFF/KLF4/MYC/TEAD3/TEAD4/CDK2/TBL1X/CEBPD/SMAD6/BATF2/ASCL1/CEBPB/SMAD9/NFATC2/TCF7L1/PBXIP1/STAT3/LMO2/TEAD1/HYAL2/NFIL3/AJUBA/SOX9/PRDM16/FOSL2/POU3F2/SOX2/NFE2L2/SOX17/SPI1/TCF12/HCLS1/NFATC4/PBX3/LEF1/FOXF1/GLI3/SMAD1/EPAS1/XBP1/ARID5A/GMNN/TP53/ATF1/TBX2/RELA/REST/SP1/SCX/CEBPG/GATA2/ZFHX3/GTF3C6/RXRA/SMAD5/TLE1/RBM14/ZBTB16/ASCC3/CBFB/RBL2/WWOX/SMAD4/LIMD1/TFDP2/HIF1A/BACH1/RARG/JDP2/CEBPA/TCF3/HDGF/NFATC3/ATF4/HDAC1
MAYO	TCX	BP	GO:0030278	regulation of ossification	52	0.4867059811292117	2.079895518255712	1.3920464326514236e-4	9.044777644050325e-4	5.421654527168702e-4	1607	tags=58%, list=25%, signal=44%	LTF/TGFB2/SRGN/ANO6/DDR2/BMP6/CSF1/LRP4/MGP/TGFB1/S1PR1/BMPR1B/CCR1/OMD/SMAD6/ADGRV1/DHRS3/BMP7/SOX9/ADRB2/FZD9/CHSY1/BMPR1A/ZMPSTE24/WNT4/BCL2/GPM6B/PTN/ACVR1/RXRA
MAYO	TCX	BP	GO:0042116	macrophage activation	44	0.5077861027650061	2.0845920633875403	1.4195084103145732e-4	9.21155078400089e-4	5.521622308003857e-4	1557	tags=57%, list=24%, signal=44%	VSIG4/CLU/CD93/TLR4/SPHK1/TREM2/IL4R/C5AR1/PTPRC/TLR2/THBS1/CD84/LDLR/TLR1/NMI/ITGB2/TNIP2/TYROBP/ADGRF5/TLR3/PLA2G4A/SBNO2/CTSC/IFI35/MFHAS1
MAYO	TCX	BP	GO:0022617	extracellular matrix disassembly	18	0.6645528206361543	2.1599469063488947	1.4469991147278473e-4	9.378088959467223e-4	5.621449245546914e-4	1400	tags=72%, list=22%, signal=57%	DDR2/PDPN/TGFB1/CTSS/MMP14/DDR1/PBXIP1/MMP2/LAMC1/SH3PXD2B/FAP/CST3/CTSK
MAYO	TCX	BP	GO:0071347	cellular response to interleukin-1	36	0.5535698457288877	2.1595360629755374	1.4546345281826197e-4	9.415686044339706e-4	5.643985831124707e-4	1428	tags=58%, list=22%, signal=46%	CCL2/AQP4/IL1R1/IRAK3/GBP3/GBP2/INHBB/KLF2/GBP1/MYD88/CEBPB/MMP2/NKX3-1/HYAL2/SOX9/TNIP2/IRAK1/NFKB1/CD40/RELA/ADAMTS7
MAYO	TCX	BP	GO:0007431	salivary gland development	20	0.6399696305974534	2.144164646291569	1.4612048666846474e-4	9.422568568708913e-4	5.648111379686888e-4	1424	tags=75%, list=22%, signal=59%	TGFB2/HGF/LAMA1/TGM2/TFCP2L1/EGFR/SNAI2/TGFB1/BMP7/NKX3-1/PAX6/LAMA5/DAG1/TWSG1/EDA
MAYO	TCX	BP	GO:0030330	DNA damage response, signal transduction by p53 class mediator	28	0.5750180337666494	2.089973299894087	1.4600154656117565e-4	9.422568568708913e-4	5.648111379686888e-4	1499	tags=61%, list=23%, signal=47%	CD44/MUC1/CDKN1A/MSX1/SNAI2/PTTG1IP/BCL3/SP100/PLA2R1/HIC1/ZMPSTE24/DYRK3/ZNF385A/TP53/CHEK2/SESN2/ACER2
MAYO	TCX	BP	GO:0061045	negative regulation of wound healing	27	0.5793709090086692	2.0807105902680667	1.4578363380511418e-4	9.422568568708913e-4	5.648111379686888e-4	1436	tags=70%, list=22%, signal=55%	MMRN1/FGF2/ANXA2/CD109/SERPINE1/THBD/THBS1/CD34/NOS3/PRKG1/TFPI/SERPING1/PLAUR/APOE/C1QTNF1/PROS1/FAP/PLAT/WNT4
MAYO	TCX	BP	GO:0070555	response to interleukin-1	48	0.4808302840842853	2.0091519596887055	1.482855168234974e-4	9.550182658155736e-4	5.724606295649249e-4	1428	tags=50%, list=22%, signal=39%	CCL2/CHI3L1/AQP4/ANXA1/IL1R1/IRAK3/GBP3/GBP2/INHBB/KLF2/GBP1/MYD88/CEBPB/MMP2/NKX3-1/HYAL2/SOX9/TNIP2/PRKCA/IRAK1/NFKB1/CD40/RELA/ADAMTS7
MAYO	TCX	BP	GO:0070527	platelet aggregation	32	0.5591070033060581	2.1175450351043605	1.5061359948783146e-4	9.687964989612016e-4	5.807196297360921e-4	1810	tags=69%, list=28%, signal=50%	MMRN1/HSPB1/PDPN/CLIC1/PEAR1/FN1/SLC7A11/FLNA/MYL12A/PRKG1/EMILIN2/CSRP1/TLN1/PRKCA/C1QTNF1/PLEK/FERMT3/VCL/LYN/F11R/MYH9/IL6ST
MAYO	TCX	BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	70	0.4411478432793279	1.993808603684555	1.516253263429177e-4	9.740836046535627e-4	5.838888464532619e-4	1343	tags=36%, list=21%, signal=29%	S100A9/S100A8/CD44/MUC1/CLU/HSPB1/NUPR1/YBX3/SFRP2/MSX1/ACKR3/TREM2/MYC/SNAI2/PTTG1IP/CAV1/NKX3-1/MCL1/PLAUR/NFE2L2/NACC2/SLC9A3R1/XBP1/ZNF385A/TP53
MAYO	TCX	BP	GO:0035235	ionotropic glutamate receptor signaling pathway	11	-0.7048297073771809	-2.209575464952053	1.5322886955205194e-4	9.809803971015856e-4	5.880229476407425e-4	1420	tags=82%, list=22%, signal=64%	CDK5R1/GRIA4/GRIA3/GRIK2/GRIN2B/GRIN2D/GRIN2A/GRIN3B/GRIK1
MAYO	TCX	BP	GO:1990806	ligand-gated ion channel signaling pathway	11	-0.7048297073771809	-2.209575464952053	1.5322886955205194e-4	9.809803971015856e-4	5.880229476407425e-4	1420	tags=82%, list=22%, signal=64%	CDK5R1/GRIA4/GRIA3/GRIK2/GRIN2B/GRIN2D/GRIN2A/GRIN3B/GRIK1
MAYO	TCX	BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	106	0.3923441704603542	1.9254827263377436	1.532722147818959e-4	9.809803971015856e-4	5.880229476407425e-4	1311	tags=43%, list=20%, signal=35%	MPZL2/TGFB2/ICAM1/PCDHGA12/CLDN10/VCAM1/JAML/CD209/PCDHB7/PECAM1/FGFRL1/TGFBR2/ITGA5/PCDH18/KLF4/PALLD/PCDHB4/DSC2/CRB2/CD84/ESAM/FAT1/GPC4/PCDHGC3/SPARCL1/GPC6/ITGB1/CDH23/ITGB2/AJUBA/CDH20/PCDHGB1/PCDHGA2/PCDHGB2/PCDHGA10/CDH5/FXYD5/PLXNB2/HMCN1/CRB1/PCDHGB7/PCDHGA3/PCDHGA11/FAT4/PCDHGB6/MDGA1
MAYO	TCX	BP	GO:0001708	cell fate specification	36	0.5525484897495522	2.155551642423138	1.5532528022960238e-4	9.928825198238468e-4	5.951573626677954e-4	1216	tags=56%, list=19%, signal=45%	TBX15/FGF2/FZD7/SFRP2/GLI2/SMO/TBX18/EYA2/TEAD4/ASCL1/TBX3/ITGB1/SOX9/AR/POU3F2/PAX6/SOX2/BMPR1A/SOX17/GLI3
MAYO	TCX	BP	GO:0010717	regulation of epithelial to mesenchymal transition	44	0.5043735119972816	2.070582503867791	1.5638637328304085e-4	9.98421957788369e-4	5.984778333416188e-4	2264	tags=75%, list=35%, signal=49%	TGFB2/SFRP2/TGFBR2/PDPN/WWTR1/VASN/COL1A1/CRB2/TGFB1/FOXC1/TGFB1I1/NOG/BMP7/BAMBI/EMP2/RGCC/FERMT2/LEF1/DAB2/DAG1/ENG/ZNF703/ACVR1/SMAD4/LOXL2/NOTCH1/JAG1/BMP2/TGFBR1/IL17RD/SDCBP/BCL9L/SPRY2
MAYO	TCX	BP	GO:1902532	negative regulation of intracellular signal transduction	205	0.3272454532178771	1.7630041088827797	1.5665222559500754e-4	9.9887686208593e-4	5.98750513781245e-4	1866	tags=42%, list=29%, signal=31%	CD44/APLNR/TGFB2/MUC1/CLU/HSPB1/YBX3/ARHGAP42/SFRP2/TLR4/MECOM/ACKR3/EZR/EPHA2/IRAK3/EMILIN1/TREM2/TIMP3/MYC/SNAI2/PTPRC/FBLN1/THBS1/PTTG1IP/GBP1/CGNL1/TNFAIP3/BCL6/PDE3A/CAV1/ERBIN/FOXO1/MTM1/TSPAN6/ITGB1/ADRA1A/NMI/BANK1/DDIT4/BMP7/HEG1/HYAL2/AJUBA/PPARA/MCL1/GPER1/WWC1/PLAUR/APOE/AGT/NFE2L2/SPI1/DLG5/PLEK/STK38/SLC9A3R1/DYRK3/DAB2/KANK1/DUSP1/XBP1/ZNF385A/DLC1/CHEK2/DAG1/SEC14L1/RELA/SESN2/IFI35/BCL2/DGKG/USP47/LYN/TLE1/TMBIM6/SESN3/RHOA/GPX1/ENO1/RORA/WFS1/LMO3/VGLL4/IGF1R/SMAD4/LIMD1/HERPUD1
MAYO	TCX	BP	GO:0055080	cation homeostasis	223	0.32019703794307736	1.744753037839629	1.5743244204606714e-4	0.0010026063585886634	6.009860625579917e-4	1718	tags=40%, list=26%, signal=30%	LTF/S100A9/S100A8/CP/APLNR/STEAP4/SLC39A12/MT1A/MT1H/FGF2/TMPRSS3/STEAP3/TGM2/EDNRB/HVCN1/BMP6/ITPR2/MT1X/MT2A/PDK4/MYC/SLC4A11/RAB20/PTPRC/BDH2/SLC4A4/FLNA/SLC12A7/ATP1A2/SLC1A3/CCR1/MT1M/CYBRD1/MT1F/MT1G/SYPL2/CA2/HMOX1/HAP1/NPR1/CAV1/ATP6V0E1/KCNJ10/CDH23/B2M/ADCY8/RYR3/MT1E/CLIC2/HYAL2/HEPH/SLC30A1/SLC9A9/TRDN/ITPR3/GPER1/CDH5/ATP1B2/SLC12A4/APOE/AGT/PRKD1/FZD9/CLIC4/EPAS1/SLC39A8/ATP13A4/SLC41A1/CD40/KCNQ1/HFE/SPX/PTH1R/BCL2/MT3/TRPC4/NEO1/SLC9A2/ALPL/SLC40A1/SLC4A2/LYN/TCIRG1/ABCC6/CAV2/ANKRD9/TMBIM6/RHCG/SELENON
MAYO	TCX	BP	GO:0071294	cellular response to zinc ion	12	0.7253289955136712	2.123390597313269	1.5771351701571485e-4	0.0010031517755163127	6.013129984177064e-4	1175	tags=83%, list=18%, signal=68%	MT1A/MT1H/HVCN1/MT1X/MT2A/MT1M/MT1F/MT1G/MT1E/TSPO
MAYO	TCX	BP	GO:1900024	regulation of substrate adhesion-dependent cell spreading	26	0.5819827453888103	2.077334343881567	1.6047268923905937e-4	0.0010194385072575393	6.110756522222129e-4	1444	tags=58%, list=22%, signal=45%	S100A10/PDPN/FBLN1/FLNA/RREB1/GBP1/NEDD9/PKP2/FERMT2/DAB2/CARMIL1/KANK1/ST6GAL1/LIMS1/PREX1
MAYO	TCX	BP	GO:0045616	regulation of keratinocyte differentiation	14	0.6919430609800661	2.1312864044360946	1.6092766084473465e-4	0.0010210651212806217	6.120506832986265e-4	841	tags=57%, list=13%, signal=50%	MSX2/CD109/ALOX15B/ETV4/ZFP36L1/ZFP36/FOXC1/PRKCH
MAYO	TCX	BP	GO:0006873	cellular ion homeostasis	188	0.3320627615735089	1.7705764194432683	1.6118935259489374e-4	0.0010214628973698636	6.1228911973343e-4	1718	tags=41%, list=26%, signal=31%	S100A9/S100A8/CP/APLNR/P2RY2/STEAP4/SLC39A12/MT1A/MT1H/FGF2/TMPRSS3/TGM2/HVCN1/BMP6/ITPR2/MT1X/MT2A/MYC/SLC4A11/RAB20/PTPRC/SLC4A4/FLNA/ATP1A2/SLC1A3/CCR1/MT1M/CYBRD1/MT1F/MT1G/SYPL2/CA2/HMOX1/HAP1/CAV1/ATP6V0E1/CDH23/ADCY8/RYR3/MT1E/CLIC2/HEPH/SLC30A1/SLC9A9/TRDN/ITPR3/GPER1/CDH5/ATP1B2/APOE/AGT/PRKD1/FZD9/KCNE3/CLIC4/SLC39A8/ATP13A4/SLC9A3R1/SLC41A1/CD40/KCNQ1/HFE/PTH1R/BCL2/MT3/TRPC4/SLC9A2/SLC40A1/SLC4A2/LYN/TCIRG1/ABCC6/CAV2/ANKRD9/TMBIM6/RHCG/SELENON
MAYO	TCX	MF	GO:0008324	cation transmembrane transporter activity	231	-0.24230549619377492	-1.6366822068396543	1.6330581501272087e-4	0.0010335989500126956	6.195637579105498e-4	1347	tags=39%, list=21%, signal=32%	KCND2/GRIA4/KCNJ9/CACNA1A/SLC9A3/NIPAL2/ASIC2/SLC10A5/KCNJ6/ATP2B3/SLC6A7/CACNA2D1/TSPOAP1/SLC25A12/ATP6V1C2/SCN2B/KCNF1/SCN1A/UNC80/SLC9A7/ATP6V1G2/ATP2B2/SLC16A10/CACNA1B/SLC5A2/SCN2A/SCN3B/GRIA3/TRPC1/SLC2A13/SFXN2/ABCC8/KCNA1/SLC10A4/CACNG2/SLC23A1/GRIK2/KCNJ3/SLC12A1/P2RX6/HCN4/SLC8A3/CACNG8/ATP1A3/CATSPER2/ATP1B1/OPRM1/PKD1L2/CALHM1/KCNS2/SLC12A5/OCA2/SLC22A18/KCNB2/SLC44A5/SCN8A/KCNIP4/KCNG3/SLC4A10/SLC4A8/GRIN2B/TRPV6/CACNA1F/GRIN2D/HCN1/CHRNB2/CACNB4/SLC1A6/GRIN2A/KCNH1/SLC4A5/HTR3B/KCNV1/LRRC38/CNGB1/KCNC2/KCNAB1/GRIN3B/GRIK1/SLC6A5/KCNG2/CNR1/KCNAB3/SLC30A3/SNAP25/ANO1/CHRNA6/RHD/SLC32A1
MAYO	TCX	BP	GO:0002709	regulation of T cell mediated immunity	24	0.5924903963578277	2.0730726346969552	1.6410666705963454e-4	0.0010373885739126897	6.218353484771996e-4	1531	tags=71%, list=24%, signal=54%	IL1R1/IL18R1/AZGP1/PTPRC/HLA-DRB1/HLA-DRA/TNFRSF1B/MR1/B2M/SASH3/HLA-E/HLA-B/ARID5A/HFE/CD55/CD81/NECTIN2
MAYO	TCX	MF	GO:0050431	transforming growth factor beta binding	17	0.6631954546464682	2.129824487750527	1.6811988531581233e-4	0.001061450641237472	0.00063625872308942775	1597	tags=82%, list=25%, signal=62%	TGFBR3/TGFBR2/CD109/VASN/LRRC32/LTBP1/THBS1/WFIKKN2/HYAL2/ITGAV/ENG/TWSG1/ACVRL1/ACVR1
MAYO	TCX	BP	GO:0032870	cellular response to hormone stimulus	247	0.3140111124047657	1.7340449212025235	1.6908844106727417e-4	0.0010662542604401946	6.391381265222325e-4	2216	tags=52%, list=34%, signal=36%	SLC5A5/SOCS3/YAP1/ANXA1/DDR2/KANK2/FAM107A/SLC2A4/INSRR/NEDD4/GJB2/AQP1/CYP1B1/PHEX/CSF1/ZFP36L1/RAMP3/PRCP/PDK4/ZNF366/INHBB/ZFP36/BCAR3/RAB13/ATP1A2/RAB31/CTSS/PGR/LATS2/CA2/RHOQ/SOCS1/IGFBP7/TFPI/CAV1/IGF2/FOXO1/STAT3/RAMP1/LMO2/CTSH/AKR1C1/DDIT4/ADCY8/BMP7/NKX3-1/PGF/PPARA/SORBS1/AR/GPER1/NR2E1/AGT/NFE2L2/RARRES2/ZFP36L2/HEYL/MYO1C/PLPP1/AKR1C2/EBI3/GAS2L1/LPIN3/VWA2/NFKB1/DAB2/KANK1/XBP1/ARID5A/APPL2/RELA/REST/PLAT/SP1/SGK1/PIK3CA/MT3/ROCK1/ADIPOR2/PIP4K2A/EIF4EBP2/ACVR1/RXRA/LEPR/STXBP4/LYN/AHCYL1/INHBA/NPC1/CAV2/PIK3R3/SESN3/RHOA/GAB1/KAT2B/LEPROT/GCLM/LMO3/IGF1R/SOCS2/SHC1/NSMF/PIK3C2A/KDM3A/CYFIP1/ZBTB7B/APC/MGARP/PXN/DENND4C/NOTCH1/RARG/LPIN1/SELENOS/GPT/FER/CRY1/PAQR8/LPIN2/FBXO32/HDAC1/RDX/BBS2/ZNF106/CDK4/BCL2L11/NCOA1/EEF2K/CCND3
MAYO	TCX	CC	GO:0098563	intrinsic component of synaptic vesicle membrane	26	-0.5289681899740157	-2.174024496506365	1.6939738088841673e-4	0.0010668917252763719	6.395202380843941e-4	1493	tags=54%, list=23%, signal=42%	SYP/SV2A/TMEM163/SYT1/ATP6V1G2/SLC6A17/RAB3A/RAB27B/MAL2/RAB3C/SLC30A3/RAB3B/SV2C/SLC32A1
MAYO	TCX	CC	GO:0005788	endoplasmic reticulum lumen	134	0.36484559519584303	1.8524456879566793	1.700798924262668e-4	0.0010698775586078766	6.413100174948115e-4	1769	tags=51%, list=27%, signal=38%	COL8A1/C4A/TNC/CP/CLU/VCAN/SERPINA1/MTTP/SERPINH1/COL1A2/FSTL1/COL3A1/IGFBP5/CSF1/TIMP1/LAMB2/COL8A2/FN1/COL1A1/COL27A1/LTBP1/THBS1/SPON1/TOR4A/C3/ITIH2/SPP1/SDC2/P4HA1/IGFBP7/COL6A3/SPARCL1/LAMC1/B2M/SERPING1/DBI/DNAJC3/COL6A2/TRDN/APOL1/ARSI/PDIA6/PLAUR/APOE/COL4A4/F10/FKBP10/MATN3/COL4A1/P3H2/EBI3/CST3/SDF2L1/DAG1/ARSJ/CTSC/ADAMTS7/WNT4/COL6A1/COL5A3/PDGFC/COLGALT1/KTN1/PDIA4/FSTL3/LGALS1/PLOD3/CALU/P4HA2
MAYO	TCX	BP	GO:0010596	negative regulation of endothelial cell migration	22	0.6126719534893821	2.118286361981074	1.709089562940963e-4	0.001071638762214378	6.423657247639376e-4	1440	tags=64%, list=22%, signal=50%	ANGPT2/FGF2/DCN/ADAMTS9/MMRN2/KLF4/TGFB1/THBS1/SP100/DLL4/APOE/RGCC/CARD10/ACVRL1
MAYO	TCX	CC	GO:0032587	ruffle membrane	37	0.5279992821898736	2.0754206668467097	1.7119497078039935e-4	0.001071638762214378	6.423657247639376e-4	1354	tags=54%, list=21%, signal=43%	FAM107A/ITGA5/FGR/PDPN/EZR/EPHA2/EGFR/PSD2/EPS8/ITGB1/PSD4/TLN1/FGD5/WWC1/ITGAV/PLEK/FAP/KANK1/DLC1/APPL2
MAYO	TCX	BP	GO:0032602	chemokine production	27	0.5733338185514388	2.059029422205523	1.7106377198680553e-4	0.001071638762214378	6.423657247639376e-4	1058	tags=59%, list=16%, signal=50%	TLR4/ALOX15B/EPHA2/KLF4/TREM2/IL4R/SNAI2/TLR2/CD84/ADORA2B/MYD88/HMOX1/ERBIN/ACKR1/IL6R/TLR3
MAYO	TCX	BP	GO:0032642	regulation of chemokine production	27	0.5733338185514388	2.059029422205523	1.7106377198680553e-4	0.001071638762214378	6.423657247639376e-4	1058	tags=59%, list=16%, signal=50%	TLR4/ALOX15B/EPHA2/KLF4/TREM2/IL4R/SNAI2/TLR2/CD84/ADORA2B/MYD88/HMOX1/ERBIN/ACKR1/IL6R/TLR3
MAYO	TCX	BP	GO:0070849	response to epidermal growth factor	26	0.5781357609166773	2.0636028835802787	1.7730907687969934e-4	0.0011085596731102273	6.644969956014631e-4	1307	tags=50%, list=20%, signal=40%	ZFP36L1/EGFR/COL1A1/SNAI2/ZFP36/FOXC1/ASCL1/ERBB2/SOX9/IQGAP1/ZFP36L2/ID1/DAB2
MAYO	TCX	BP	GO:0030177	positive regulation of Wnt signaling pathway	62	0.4483664395811482	1.9949656941393994	1.777917608266146e-4	0.0011088761948031746	6.646867262213909e-4	1570	tags=48%, list=24%, signal=37%	EGF/YAP1/FGF2/LGR6/PLEKHA4/SFRP2/DKK2/EGFR/WLS/COL1A1/LBX2/TLR2/TGFB1/TBL1X/TNFAIP3/CAV1/PBXIP1/BAMBI/LGR4/FZD9/GPC5/LEF1/SALL1/HHEX/NFKB1/DAB2/KANK1/EDA/USP47/GPRC5B
MAYO	TCX	BP	GO:1901615	organic hydroxy compound metabolic process	181	0.3283551324712889	1.7435822230241533	1.776727188966668e-4	0.0011088761948031746	6.646867262213909e-4	1658	tags=43%, list=25%, signal=33%	SLC5A5/TGFB2/ADH1B/SULT1B1/FGF2/ITPKB/SPR/EDNRB/HSD11B2/SPHK1/BMP6/SLC5A3/ALOX15B/NPC1L1/CYP1B1/SPTLC3/PLTP/NQO1/SLC7A11/SNAI2/ABCA1/LDLR/SULT1C4/PLPP3/CPQ/NPR1/RDH10/LRP5/CAT/AKR1C1/CYP4F11/PSAT1/DHRS3/ITGB2/QDPR/SLCO1C1/APOC1/APOL1/GPER1/APOBR/ADCYAP1R1/MAOA/APOE/CYP51A1/ISYNA1/MAOB/CYP39A1/NPC2/PLPP1/HRH1/PLEK/AKR1C2/ERLIN2/EPAS1/PLA2G4A/NFKB1/DAB2/LCAT/TP53/ITPKC/HSD3B7/CTSK/IMPA2/REST/SOAT1/WNT4/PTH1R/BCL2/TTPA/ACER2/DKK3/MT3/ALPL/SPTSSA/SNCAIP/LEPR/THTPA/FAH
MAYO	TCX	BP	GO:0003272	endocardial cushion formation	20	0.6366166464532925	2.1329307537476776	1.7899266884353424e-4	0.0011150113703566277	6.683642961543824e-4	2039	tags=95%, list=31%, signal=65%	MSX2/APLNR/TGFB2/TGFBR2/MSX1/SNAI2/TBX3/NOG/BMP7/HEYL/BMPR1A/TBX2/ENG/ACVR1/DCHS1/SMAD4/NOTCH1/BMP2/TGFBR1
MAYO	TCX	CC	GO:0042641	actomyosin	29	0.5595778900237562	2.0459121852490623	1.817682453271292e-4	0.0011309289736535202	6.779056856028053e-4	2053	tags=86%, list=32%, signal=59%	BAG3/PDLIM1/FAM107A/PDLIM5/PALLD/PDLIM4/MYL12A/LPP/NEBL/FBLIM1/PDLIM3/SORBS1/TRIP6/FERMT2/GAS2L1/ACTA2/MICALL2/ABLIM1/MYH9/KAT2B/TEK/DAAM1/PXN/FHL3/CORO1B
MAYO	TCX	MF	GO:0022857	transmembrane transporter activity	404	-0.200011224572856	-1.4217597106989737	1.829193116123087e-4	0.001136712865019347	6.813726874509729e-4	1218	tags=31%, list=19%, signal=27%	ATP2B3/SLC16A14/SLC25A10/NDUFA9/SLC6A7/CACNA2D1/SLC25A16/TSPOAP1/SLC25A12/SLC26A4/SLC2A11/SLC25A27/ATP6V1C2/SCN2B/GABRD/KCNF1/SLC29A1/TOMM20/SCN1A/UNC80/SLC9A7/ATP6V1G2/RTBDN/SPNS1/LRRC8B/TMEM241/SLC16A6/ATP2B2/GABRA3/SLC16A10/CACNA1B/SLC6A17/SLC5A2/SCN2A/BEST4/SCN3B/CLDN4/ABCG4/GRIA3/GLRA2/TRPC1/SLC2A13/SFXN2/ABCC8/KCNA1/SLC10A4/SLC7A4/CACNG2/SLC23A1/GRIK2/KCNJ3/SLC12A1/P2RX6/HCN4/SLC16A8/SLC3A1/SLC8A3/SLC22A9/CACNG8/CYB561D2/CFTR/ATP1A3/CATSPER2/ATP1B1/ABCA5/TIMM23B/OPRM1/PKD1L2/CALHM1/KCNS2/GABRG2/SLC12A5/OCA2/SLC22A18/KCNB2/SLC44A5/SCN8A/KCNIP4/KCNG3/SLC4A10/SLC4A1/SLC4A8/GRIN2B/TRPV6/CACNA1F/GRIN2D/SV2B/ANO3/ABCA10/SLC7A14/HCN1/SLC25A45/TMC4/GABRA1/CHRNB2/CACNB4/SIDT1/SLC1A6/GABRB2/SVOP/GRIN2A/KCNH1/SLC4A5/HTR3B/HPX/SLC35F4/KCNV1/LRRC38/CNGB1/KCNC2/KCNAB1/GRIN3B/GRIK1/SLC6A5/KCNG2/CNR1/KCNAB3/SLC30A3/SNAP25/ANO1/ABCC12/SV2C/CHRNA6/RHD/GABRA6/GJD2/SLC32A1
