model	sex	age	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
5xFAD	male	12 mo	BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	91	0.6177395510187969	1.4289272326837865	7.388843843970912e-5	0.0024774882431049454	0.0020878052104460615	427	tags=60%, list=28%, signal=46%	Lilrb4a/Ly9/Trem2/Fcgr2b/C4b/C3ar1/Gimap3/Slc11a1/H2-Oa/Cd74/Bcl3/C1qa/Ptprc/Slamf6/C1qc/Klhl6/H2-Aa/Cd8a/Fcer1g/Ptpn6/Lilrb4b/H2-Ob/H2-Ab1/C1qb/Il1b/Fcgr3/Csf2rb/Havcr2/Fcgr1/Btk/Nlrp3/Nckap1l/H2-Eb1/C3/Vsir/Ctsh/B2m/Inpp5d/Il21r/H2-DMb1/Ctsc/Unc93b1/Irf7/Was/Tgfb1/H2-K1/H2-D1/Hlx/Icam1/Zc3h12a/Cd274/Cd28/H2-Q4/Csf2rb2/Rsad2
5xFAD	male	12 mo	BP	GO:0009967	positive regulation of signal transduction	249	0.545649303804444	1.285808132506946	7.614453079432259e-5	0.002522740823816664	0.0021259400327036434	489	tags=45%, list=32%, signal=37%	Ccl4/Ccl3/Il1rn/Mmp12/Ccl6/Gpnmb/Gpr65/Trem2/Cd180/Tlr1/Fcgr2b/Fgr/Cd14/Serpinf2/Slc15a3/Hcst/Ly86/Runx3/Tlr2/Osm/Cd74/Hpse/Psen1/Cd84/Cxcl5/Gpr183/Card11/Ptprc/Naip2/Cd8a/Ptpn6/Ticam2/Dkk2/Laptm5/Il1b/Iqgap3/Tasl/Cd86/Tlr7/Cyba/App/Havcr2/Naip6/Ccl12/Zbp1/Casp4/Naip5/Dock2/Nlrc5/Tmem106a/Spi1/Adora3/Hcls1/Nckap1l/C3/Vsir/Trim30a/Hhex/Siglec1/Ctsh/Il1a/Plaur/Ddx60/Trim30d/Ccl9/Pik3cg/Prrx2/Cx3cr1/Tlr6/P2ry6/Csf1r/Ctsc/Trim5/Irf7/Pik3ap1/Tgfb1/Trim34a/Sting1/Cxcr4/Cd44/Tlr9/Icam1/Zc3h12a/Tgfbr2/Pycard/Lif/Cd28/C5ar2/Csf1/Lgals9/Itgb3/Plcg2/Rsad2/P2ry12/Parp14/Irgm1/Trim14/Syk/Chil1/Il10ra/Igf1/Nfam1/Cd63/Tgfbr1/Apoe/Axl/Casp1/F11r/Ighm/Trim12c/Trim12a/Trim21/Parp9
5xFAD	male	12 mo	BP	GO:0002703	regulation of leukocyte mediated immunity	70	0.6505617082698749	1.4918058421159897	7.727257743712568e-5	0.0025299950942061266	0.0021320532821042233	463	tags=73%, list=30%, signal=53%	Klrb1b/Lilrb4a/Trem2/Tyrobp/Fcgr2b/Fgr/Gimap3/Tlr2/Cd84/Cxcl5/Lag3/Ptprc/Slamf6/Fcer1g/Ptpn6/Lilrb4b/Itgb2/Il1b/Fcgr3/Havcr2/Fcgr1/Bst2/Nlrp3/Spi1/Vav1/Ptafr/Adora3/Nckap1l/C3/Vsir/Rac2/B2m/Cx3cr1/Itgam/Was/Tgfb1/H2-K1/Tap1/H2-D1/Tlr9/Fes/Hmox1/Cd28/H2-Q4/Lgals9/Plcg2/Rsad2/Sash3/Syk/Parp3/H2-M3
5xFAD	male	12 mo	BP	GO:0030593	neutrophil chemotaxis	27	0.7538926853527533	1.664393018487485	8.138848365963758e-5	0.002616172483194782	0.002204675867601405	322	tags=78%, list=21%, signal=63%	Ccl4/Ccl3/Ccl6/C3ar1/Cd74/Cxcl10/Cxcl5/Fcer1g/Csf3r/Itgb2/Il1b/Lgals3/Fcgr3/Ccl12/C5ar1/Vav1/Nckap1l/Rac2/Ccl9/Spp1/Itgam
5xFAD	male	12 mo	BP	GO:0032943	mononuclear cell proliferation	75	0.6406854845340908	1.4752035897362028	8.17847668120539e-5	0.002616172483194782	0.002204675867601405	448	tags=68%, list=29%, signal=51%	Lilrb4a/Gpnmb/Tyrobp/Cd22/Cd180/Fcgr2b/Slc11a1/Cd74/Cd244a/Gpr183/Card11/Ptprc/Slamf6/H2-Aa/Ptpn6/Lilrb4b/Itgb2/Laptm5/Cd37/Il1b/Lgals3/Cd86/Rasal3/Havcr2/Btk/Dock2/Nckap1l/Vsir/Rac2/Elf4/Il1a/Inpp5d/Aif1/Csf1r/H2-DMb1/Dock8/Itgam/Tgfb1/Cxcr4/Cd44/Tlr9/Tnfrsf13b/Tgfbr2/Pycard/Cd274/Cd28/Csf1/Lgals9/Sash3/Syk/Igf1
5xFAD	male	12 mo	CC	GO:0034702	ion channel complex	25	-0.4987831568095305	-2.269483150598427	8.350817695948171e-5	0.0026409460963436092	0.002225552850068484	416	tags=88%, list=27%, signal=65%	Kcna2/Chrnb2/Scn8a/Kcnq3/Cntnap2/Pkd1/Cacna1g/Abcc8/Kcng1/Lrrc8c/Grin2d/Kcnab1/Unc80/Scn1a/Kcnc3/Ryr3/Chrna4/Gabrg1/Kcna1/Ryr1/Scn4b/Scn5a
5xFAD	male	12 mo	BP	GO:0046651	lymphocyte proliferation	72	0.6403081579588037	1.4712877806919629	8.51689114752514e-5	0.002663203153209266	0.0022443091042798364	448	tags=68%, list=29%, signal=51%	Lilrb4a/Gpnmb/Tyrobp/Cd22/Cd180/Fcgr2b/Slc11a1/Cd74/Cd244a/Gpr183/Card11/Ptprc/Slamf6/H2-Aa/Ptpn6/Lilrb4b/Itgb2/Laptm5/Cd37/Il1b/Lgals3/Cd86/Rasal3/Havcr2/Btk/Dock2/Nckap1l/Vsir/Rac2/Elf4/Il1a/Inpp5d/Aif1/H2-DMb1/Dock8/Itgam/Tgfb1/Cxcr4/Cd44/Tlr9/Tnfrsf13b/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0002263	cell activation involved in immune response	78	0.6313620628090342	1.4563013005775516	8.742500902518435e-5	0.0027033755568565336	0.002278162808281997	423	tags=62%, list=27%, signal=47%	Lilrb4a/Ly9/Trem2/Tyrobp/Cd180/Fgr/Milr1/Slc11a1/Cd74/Psen1/Cd84/Cd244a/Bcl3/Gpr183/Ptprc/Slamf6/Myo1f/Irf8/Fcer1g/Ptpn6/Itgb2/Lgals3/App/Havcr2/Dock2/Apbb1ip/Nlrp3/Lat2/Spi1/Ptafr/Adora3/Nckap1l/Rac2/Grn/Anxa3/H2-DMb1/Itgam/Tgfb1/Hlx/Icam1/Zc3h12a/Pycard/Fes/Hmox1/Lcp1/Cd28/Lgals9/Plcg2
5xFAD	male	12 mo	BP	GO:0060326	cell chemotaxis	71	0.6419752649659836	1.474180800588036	8.968110738333226e-5	0.0027426650752507	0.0023112724956629764	415	tags=61%, list=27%, signal=46%	Ccl4/Ccl3/Ccl6/Cxcr3/C3ar1/Cnr2/Cd74/Cxcl10/Cxcl5/Gpr183/Slamf9/Fcer1g/Csf3r/Itgb2/Il1b/Lgals3/Ch25h/Fcgr3/App/Ccl12/C5ar1/Slamf8/Lox/Spi1/Vav1/Nckap1l/Rac2/Cxcl16/Cmklr1/Ccl9/Cxcr6/Cx3cr1/Aif1/Csf1r/Bin2/Spp1/Itgam/Alox5/Cxcr4/Gpsm3/C5ar2/Csf1/Serpine1
5xFAD	male	12 mo	BP	GO:1903037	regulation of leukocyte cell-cell adhesion	77	0.6368686259394232	1.4675590197123518	9.532135643806941e-5	0.0028834710322515997	0.0024299311458125705	448	tags=69%, list=29%, signal=51%	Lilrb4a/Gpnmb/Gimap3/H2-Oa/Runx3/Cd74/Cd244a/Lag3/Card11/Ptprc/H2-Aa/Ptpn6/Lilrb4b/H2-Ob/Itgb2/H2-Ab1/Laptm5/Cd37/Il1b/Cd5/Lgals3/Cd86/Rasal3/Thy1/Havcr2/Tnfaip8l2/Runx1/Nlrp3/Ptafr/Nckap1l/H2-Eb1/Vsir/B2m/Il1a/Aif1/Rhoh/H2-DMb1/Dock8/Tgfb1/Alox5/Cd44/Hlx/Icam1/Zc3h12a/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Il1rl2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0071621	granulocyte chemotaxis	32	0.7362927025152034	1.6436702251002608	9.693359050872536e-5	0.002900711638556803	0.002444459984758802	322	tags=72%, list=21%, signal=58%	Ccl4/Ccl3/Ccl6/C3ar1/Cd74/Cxcl10/Cxcl5/Fcer1g/Csf3r/Itgb2/Il1b/Lgals3/Fcgr3/Ccl12/C5ar1/Vav1/Nckap1l/Rac2/Cmklr1/Ccl9/Csf1r/Spp1/Itgam
5xFAD	male	12 mo	BP	GO:0070661	leukocyte proliferation	88	0.6240036392964023	1.4408118313766862	9.870550778976462e-5	0.0029223130657331374	0.0024626637329853932	448	tags=64%, list=29%, signal=48%	Lilrb4a/Gpnmb/Trem2/Tyrobp/Cd22/Cd180/Fcgr2b/Slc11a1/Cd74/Cd244a/Gpr183/Card11/Ptprc/Slamf6/H2-Aa/Ptpn6/Lilrb4b/Itgb2/Laptm5/Cd37/Il1b/Lgals3/Csf2rb/Cd86/Rasal3/Havcr2/Ccl12/Btk/Dock2/Nckap1l/Vsir/Rac2/Elf4/Hhex/Il1a/Inpp5d/Aif1/Csf1r/H2-DMb1/Dock8/Itgam/Tgfb1/Cxcr4/Cd44/Tlr9/Tnfrsf13b/Tgfbr2/Pycard/Cd274/Cd28/Csf1/Lgals9/Csf2rb2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0070663	regulation of leukocyte proliferation	67	0.6458646719495624	1.477781956855136	9.983355852761835e-5	0.0029245978250774934	0.00246458912354054	448	tags=69%, list=29%, signal=51%	Lilrb4a/Gpnmb/Tyrobp/Cd22/Fcgr2b/Cd74/Cd244a/Gpr183/Card11/Ptprc/H2-Aa/Ptpn6/Lilrb4b/Laptm5/Cd37/Il1b/Lgals3/Csf2rb/Cd86/Rasal3/Havcr2/Ccl12/Btk/Nckap1l/Vsir/Rac2/Hhex/Il1a/Inpp5d/Aif1/Csf1r/H2-DMb1/Tgfb1/Cd44/Tlr9/Tnfrsf13b/Tgfbr2/Pycard/Cd274/Cd28/Csf1/Lgals9/Csf2rb2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0002696	positive regulation of leukocyte activation	91	0.6137283885978402	1.419648792913223	1.0998602077049027e-4	0.0031884489146278582	0.0026869391916299595	448	tags=60%, list=29%, signal=46%	Clec7a/Lilrb4a/Trem2/Tyrobp/Fgr/Gimap3/H2-Oa/Runx3/Cd74/Cd244a/Gpr183/Card11/Ptprc/H2-Aa/Fcer1g/Lilrb4b/H2-Ob/Itgb2/H2-Ab1/Il1b/Cd5/Cd86/Rasal3/Thy1/Havcr2/Runx1/Nlrp3/Ptafr/Adora3/Nckap1l/H2-Eb1/Vsir/B2m/Il1a/Cebpa/Inpp5d/Aif1/Rhoh/Tlr6/H2-DMb1/Ctsc/Dock8/Itgam/Tgfb1/Tlr9/Hlx/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Il1rl2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0002366	leukocyte activation involved in immune response	76	0.6301492212951845	1.4513757808481387	1.2583433361419748e-4	0.0036010771336729684	0.0030346653001582444	423	tags=62%, list=27%, signal=47%	Lilrb4a/Ly9/Trem2/Tyrobp/Cd180/Fgr/Milr1/Slc11a1/Cd74/Psen1/Cd84/Cd244a/Bcl3/Gpr183/Ptprc/Slamf6/Myo1f/Irf8/Fcer1g/Ptpn6/Itgb2/Lgals3/Havcr2/Dock2/Apbb1ip/Nlrp3/Lat2/Spi1/Ptafr/Adora3/Nckap1l/Rac2/Grn/Anxa3/H2-DMb1/Itgam/Tgfb1/Hlx/Icam1/Zc3h12a/Pycard/Fes/Hmox1/Lcp1/Cd28/Lgals9/Plcg2
5xFAD	male	12 mo	BP	GO:0050867	positive regulation of cell activation	94	0.6131099413336754	1.4195156940366749	1.2810155811484867e-4	0.0036010771336729684	0.0030346653001582444	448	tags=61%, list=29%, signal=46%	Clec7a/Lilrb4a/Trem2/Tyrobp/Fgr/Gimap3/H2-Oa/Runx3/Cd74/Cd244a/Gpr183/Card11/Ptprc/H2-Aa/Fcer1g/Lilrb4b/H2-Ob/Itgb2/H2-Ab1/Il1b/Cd5/Plek/Cd86/Rasal3/Thy1/Havcr2/Runx1/Nlrp3/Ptafr/Adora3/Nckap1l/H2-Eb1/Vsir/B2m/Il1a/Cebpa/Inpp5d/Aif1/Rhoh/Tlr6/H2-DMb1/Ctsc/Dock8/Capn3/Itgam/Tgfb1/Tlr9/Hlx/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Il1rl2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0010468	regulation of gene expression	466	0.5110578363444885	1.2130587337314043	1.2810155811484867e-4	0.0036010771336729684	0.0030346653001582444	516	tags=42%, list=33%, signal=40%	Cst7/Itgax/Ccl4/Clec7a/Ccl3/Mmp12/Lilrb4a/Tnfsf8/Gpnmb/Ly9/Trem2/Tyrobp/Cd22/Ifi211/Tlr1/Fcgr2b/Cxcr3/Fgr/Plau/Cd14/C3ar1/Serpinf2/Gimap3/Slc11a1/Tent5c/Ifi204/Runx3/Tlr2/Osm/Cd74/Hpse/Psen1/Cd84/Cxcl5/Cd244a/Bcl3/Lag3/Ifi207/Card11/Ptprc/Slamf6/Rab7b/Oas3/Irf8/Cd300ld/Fcer1g/Ptpn6/Ticam2/Lilrb4b/Itgb2/Tnni2/Laptm5/Cd37/Il1b/Ifi206/Iqgap3/Fcgr3/Glrp1/Cd86/Tlr7/Clec5a/Cyba/Ubash3a/Hexb/Ctsz/App/Havcr2/Apobec1/Casp4/Naip5/Cd300c2/Bst2/Oas1a/C5ar1/Ang/Mlxipl/Btk/Lox/Msr1/Nlrc5/Tmem106a/Runx1/Nlrp3/Spi1/Ptafr/Adora3/Hcls1/Sp110/Lpl/Cdk1/Nckap1l/C3/Vsir/Trim30a/Elf4/Hhex/Ctsh/B2m/Il1a/Plaur/Trim30d/Irf5/Cebpa/Cmklr1/Inpp5d/Hck/Prrx2/Cx3cr1/Aif1/Tlr6/Anxa3/Csf1r/Spp1/Capn3/Trim5/Lpar5/Unc93b1/Irf7/A630001G21Rik/Tgif1/Ikzf1/Cd200r1/Was/Nlrp1b/Tgfb1/Trim34a/Alox5/Pld4/Sting1/Oas2/Cd44/Tlr9/Hlx/Blnk/Gsdmd/Icam1/Zc3h12a/Top2a/Tgfbr2/Pycard/Gpsm3/Lyl1/Lif/Hmox1/Cebpd/Cd274/Cd28/C5ar2/Tnfrsf1a/Csf1/Mafb/Serpine1/Lgals9/Itgb3/Plcg2/Cd33/Rsad2/Isg15/Parp14/Il1rl2/Cenpf/Srgn/Trim14/Sash3/Syk/Chil1/Igf1/Nfam1/Parp3/Tgfbr1/H2-M3/Cela1/Lacc1/Apoe/Agpat2/Axl/Casp1/F11r/Ccdc88b/Parp10/Ighm/Trim12c/Trim12a/Trim21/Parp9/Tnfrsf1b/Msn/Rigi/H1f4/Ifi27/Cgas/Eif2ak2/Crlf2/Fli1/Aqp4/Lyn
5xFAD	male	12 mo	BP	GO:0002699	positive regulation of immune effector process	73	0.6389877570574289	1.4686153744839547	1.3263601020515578e-4	0.0036912601640094853	0.0031106634814430227	478	tags=71%, list=31%, signal=52%	Lilrb4a/Trem2/Tyrobp/C4b/Fgr/Gimap3/Tlr2/Cd74/Cd84/Cd244a/Lag3/Ptprc/Slamf6/Fcer1g/Ptpn6/Itgb2/Laptm5/Cd37/Il1b/Fcgr3/Cd86/Tlr7/Casp4/Fcgr1/Nlrp3/Spi1/Vav1/Ptafr/Adora3/C3/Rac2/B2m/Ddx60/H2-DMb1/Itgam/Tgfb1/H2-K1/H2-D1/Tlr9/Hlx/Pycard/Fes/Hmox1/Cd28/H2-Q4/Plcg2/Rsad2/Sash3/Syk/H2-M3/Lacc1/Casp1
5xFAD	male	12 mo	BP	GO:0008016	regulation of heart contraction	23	-0.500971733167245	-2.208408568807466	1.40943144283419e-4	0.003883611589512426	0.0032727600360964834	169	tags=61%, list=11%, signal=55%	Hdac4/Chga/Tac1/Drd2/Hbegf/Adra1b/Scn4b/Apln/Gjc1/Scn5a/Glp1r/Adm/Agtr2/Popdc2
5xFAD	male	12 mo	BP	GO:0007159	leukocyte cell-cell adhesion	88	0.6210830927456189	1.4340683482309793	0.00014397215618035912	0.00392818147696019	0.0033103195456123855	448	tags=66%, list=29%, signal=50%	Lilrb4a/Gpnmb/Gimap3/H2-Oa/Runx3/Cd74/Cd244a/Lag3/Card11/Ptprc/H2-Aa/Ptpn6/Lilrb4b/H2-Ob/Itgb2/H2-Ab1/Laptm5/Cd37/Il1b/Cd5/Lgals3/Cd86/Rasal3/Thy1/Havcr2/Tnfaip8l2/Runx1/Nlrp3/Ptafr/Nckap1l/H2-Eb1/Vsir/Rac2/B2m/Il1a/Cx3cr1/Aif1/Rhoh/H2-DMb1/Dock8/Itgam/Fermt3/Tgfb1/Alox5/Cd44/Hlx/Icam1/Selplg/Zc3h12a/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Il1rl2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0009615	response to virus	91	0.6083875448282676	1.407294594294622	1.6891173739061672e-4	0.004563896749107634	0.003846043443089362	506	tags=70%, list=33%, signal=50%	Itgax/Mmp12/Ifi204/Cxcl10/Bcl3/Ifi207/Ptprc/Cd8a/Oas3/Ticam2/Tlr13/Cd37/Il1b/Ifi206/Mx1/Ifi27l2a/Cd86/Tlr7/Apobec1/Zbp1/Bst2/Oas1a/Nlrp3/Trim30a/Slfn8/Ddx60/Trim30d/Irf5/Slfn9/Oasl2/Wdfy4/Mx2/Trim5/Unc93b1/Ifit3/Irf7/Nlrp1b/Tgfb1/Trim34a/Sting1/Isg20/Oas2/Tlr9/Zc3h12a/Pycard/Ifit3b/Lgals9/Apobec3/Rsad2/Isg15/Irgm1/Rtp4/Ifitm3/Casp1/Trim12c/Trim12a/Trim21/Parp9/Fgl2/Rigi/Igtp/Ifi27/Cgas/Eif2ak2
5xFAD	male	12 mo	BP	GO:0006909	phagocytosis	65	0.6445856036786094	1.4726610089769976	1.7798069127279422e-4	0.004762694844347945	0.004013572673641554	356	tags=55%, list=23%, signal=45%	Clec7a/Trem2/Tyrobp/Fcgr2b/C4b/Fgr/Slc11a1/Tlr2/Ptprc/Rab7b/Irf8/Fcer1g/Ticam2/Itgb2/Il1b/Fcgr3/Ncf2/Cyba/Fcgr1/Dock2/Msr1/Ptx3/Vav1/Nckap1l/C3/Rac2/Ncf4/Hck/Aif1/Rhoh/P2ry6/Anxa3/Bin2/Itgam/Tgfb1/Pld4
5xFAD	male	12 mo	BP	GO:0022407	regulation of cell-cell adhesion	95	0.6095212755298444	1.4120297021595556	1.8024793075911713e-4	0.004777428488596409	0.004025988869486847	448	tags=61%, list=29%, signal=46%	Il1rn/Lilrb4a/Gpnmb/Gimap3/H2-Oa/Runx3/Cd74/Cd244a/Lag3/Card11/Ptprc/H2-Aa/Ptpn6/Lilrb4b/H2-Ob/Itgb2/H2-Ab1/Laptm5/Cd37/Il1b/Cd5/Lgals3/Cd86/Rasal3/Thy1/Havcr2/Tnfaip8l2/Runx1/Nlrp3/Spi1/Ptafr/Nckap1l/H2-Eb1/Cd9/Vsir/B2m/Il1a/Plaur/Aif1/Rhoh/H2-DMb1/Dock8/Fermt3/Tgfb1/Alox5/Cd44/Hlx/Icam1/Zc3h12a/Tgfbr2/Pycard/Cd274/Cd28/Lgals9/Il1rl2/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0002687	positive regulation of leukocyte migration	39	0.6958986130273809	1.5700305197122122	1.9878302799101178e-4	0.00521899214055647	0.004398099169453568	428	tags=82%, list=28%, signal=61%	Trem2/C3ar1/Tlr2/Cd74/Cxcl10/Myo1f/Il1b/Lgals3/Thy1/App/Ccl12/C5ar1/Spi1/Ptafr/Adora3/Nckap1l/Rac2/Il1a/Cmklr1/Cx3cr1/Aif1/Csf1r/Dock8/Tgfb1/Icam1/Pycard/Gpsm3/Csf1/Serpine1/Lgals9/Itgb3/P2ry12
5xFAD	male	12 mo	BP	GO:0032922	circadian regulation of gene expression	10	-0.7443885407000259	-2.3706992646875418	2.096488308054323e-4	0.005452828935808581	0.004595155878352222	335	tags=90%, list=22%, signal=71%	Huwe1/Mycbp2/Ppargc1a/Drd2/Kmt2a/Per3/Ciart/Nr1d1/Per2
5xFAD	male	12 mo	BP	GO:0045088	regulation of innate immune response	69	0.6310365779994341	1.4450219440786845	2.3468410321229955e-4	0.006047461659628052	0.0050962590834015935	505	tags=75%, list=33%, signal=53%	Clec7a/Klrb1b/Mmp12/Trem2/Tyrobp/Ifi211/Fgr/Gimap3/Ifi204/Tlr2/Cd74/Lag3/Ifi207/Slamf6/Myo1f/Oas3/Ifi206/Tasl/Havcr2/Ifi209/Zbp1/Oas1a/Slamf8/Ncf1/Nlrc5/Spi1/Vav1/C3/Trim30a/Trim30d/Grn/Trim5/Irf7/Sting1/Tap1/Tlr9/Pycard/A2m/Lgals9/Plcg2/Isg15/Parp14/Irgm1/Syk/H2-M3/Apoe/Trim12c/Trim12a/Trim21/Parp9/Igtp/Cgas
5xFAD	male	12 mo	BP	GO:0032944	regulation of mononuclear cell proliferation	59	0.6490124669329043	1.4801501264219816	2.6202512632241486e-4	0.006690054372066795	0.005637778671620863	448	tags=71%, list=29%, signal=53%	Lilrb4a/Gpnmb/Tyrobp/Cd22/Fcgr2b/Cd74/Cd244a/Gpr183/Card11/Ptprc/H2-Aa/Ptpn6/Lilrb4b/Laptm5/Cd37/Il1b/Lgals3/Cd86/Rasal3/Havcr2/Btk/Nckap1l/Vsir/Rac2/Il1a/Inpp5d/Aif1/Csf1r/H2-DMb1/Tgfb1/Cd44/Tlr9/Tnfrsf13b/Tgfbr2/Pycard/Cd274/Cd28/Csf1/Lgals9/Sash3/Syk/Igf1
5xFAD	male	12 mo	BP	GO:0040017	positive regulation of locomotion	108	0.5904685050893621	1.36849982472968	2.6658197117744006e-4	0.006744523870789234	0.0056836806869218805	428	tags=50%, list=28%, signal=39%	Itgax/Clec7a/Gpnmb/Trem2/Cxcr3/Fgr/Plau/C3ar1/Tlr2/Cd74/Hpse/Cxcl10/Ptprc/Myo1f/Il1b/Lgals3/Thy1/App/Ccl12/C5ar1/Spi1/Ptafr/Adora3/Nckap1l/Vsir/Rac2/Cxcl16/Ctsh/Il1a/Cmklr1/Pik3cg/Grn/Cx3cr1/Aif1/P2ry6/Anxa3/Csf1r/Dock8/Fermt3/Tgfb1/Cxcr4/Icam1/Zc3h12a/Tgfbr2/Pycard/Gpsm3/Hmox1/Cd274/Csf1/Serpine1/Lgals9/Itgb3/Plcg2/P2ry12
5xFAD	male	12 mo	BP	GO:1902533	positive regulation of intracellular signal transduction	171	0.5536123049732222	1.29586749961211	2.893662221131449e-4	0.0072550107760439835	0.006113873332082379	488	tags=48%, list=32%, signal=37%	Ccl4/Ccl3/Il1rn/Ccl6/Gpnmb/Gpr65/Trem2/Fcgr2b/Fgr/Cd14/Serpinf2/Slc15a3/Hcst/Tlr2/Osm/Cd74/Hpse/Psen1/Cd84/Gpr183/Card11/Ptprc/Naip2/Cd8a/Ptpn6/Laptm5/Il1b/Iqgap3/Cd86/Tlr7/App/Havcr2/Naip6/Ccl12/Naip5/Dock2/Tmem106a/Spi1/Adora3/Hcls1/Nckap1l/C3/Trim30a/Il1a/Ddx60/Trim30d/Ccl9/Pik3cg/Cx3cr1/Tlr6/P2ry6/Csf1r/Trim5/Pik3ap1/Tgfb1/Trim34a/Cxcr4/Cd44/Tlr9/Icam1/Zc3h12a/Pycard/Lif/Cd28/C5ar2/Csf1/Itgb3/Plcg2/P2ry12/Trim14/Syk/Chil1/Igf1/Tgfbr1/Apoe/Axl/Casp1/F11r/Ighm/Trim12c/Trim12a/Trim21
5xFAD	male	12 mo	BP	GO:0043408	regulation of MAPK cascade	115	0.5809987472960102	1.3485823358980458	3.0303679111690714e-4	0.007529923122128148	0.006345544836545763	487	tags=52%, list=32%, signal=39%	Ccl4/Ccl3/Il1rn/Ccl6/Lilrb4a/Gpnmb/Trem2/Fcgr2b/Serpinf2/Tlr2/Osm/Cd74/Psen1/Cd84/Gpr183/Ptprc/Naip2/Ptpn6/Lilrb4b/Tlr13/Laptm5/Il1b/Iqgap3/App/Havcr2/Naip6/Ccl12/Naip5/Tmem106a/Spi1/C3/Trim30a/Il1a/Trim30d/Ccl9/Pik3cg/Tlr6/P2ry6/Csf1r/Trim5/Tgfb1/Cxcr4/Cd44/Tlr9/Icam1/Zc3h12a/Pycard/Lif/Dok1/C5ar2/Itgb3/Plcg2/Syk/Chil1/Igf1/Tgfbr1/Apoe/Ighm/Trim12c/Trim12a
5xFAD	male	12 mo	BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	49	0.6574637059268441	1.493802673344021	3.127754362953953e-4	0.007569165558348566	0.00637861484728733	449	tags=73%, list=29%, signal=54%	Clec7a/Bcl2a1d/Lilrb4a/Tyrobp/Cd22/C3ar1/Tlr2/Psen1/Card11/Ptprc/Klhl6/Cd8a/Fcer1g/Ptpn6/Lilrb4b/Laptm5/Lgals3/Ubash3a/Thy1/C5ar1/Lpxn/Btk/Lat2/Nckap1l/Fyb/Cmklr1/Tec/Themis2/Blnk/Zc3h12a/Lcp2/Cd28/C5ar2/Plcg2/Syk/Nfam1
5xFAD	male	12 mo	BP	GO:0002757	immune response-activating signal transduction	49	0.6574637059268441	1.493802673344021	3.127754362953953e-4	0.007569165558348566	0.00637861484728733	449	tags=73%, list=29%, signal=54%	Clec7a/Bcl2a1d/Lilrb4a/Tyrobp/Cd22/C3ar1/Tlr2/Psen1/Card11/Ptprc/Klhl6/Cd8a/Fcer1g/Ptpn6/Lilrb4b/Laptm5/Lgals3/Ubash3a/Thy1/C5ar1/Lpxn/Btk/Lat2/Nckap1l/Fyb/Cmklr1/Tec/Themis2/Blnk/Zc3h12a/Lcp2/Cd28/C5ar2/Plcg2/Syk/Nfam1
5xFAD	male	12 mo	BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	49	0.6574637059268441	1.493802673344021	3.127754362953953e-4	0.007569165558348566	0.00637861484728733	449	tags=73%, list=29%, signal=54%	Clec7a/Bcl2a1d/Lilrb4a/Tyrobp/Cd22/C3ar1/Tlr2/Psen1/Card11/Ptprc/Klhl6/Cd8a/Fcer1g/Ptpn6/Lilrb4b/Laptm5/Lgals3/Ubash3a/Thy1/C5ar1/Lpxn/Btk/Lat2/Nckap1l/Fyb/Cmklr1/Tec/Themis2/Blnk/Zc3h12a/Lcp2/Cd28/C5ar2/Plcg2/Syk/Nfam1
5xFAD	male	12 mo	BP	GO:0030098	lymphocyte differentiation	88	0.6125785935072898	1.4144316308292426	3.2126423430950824e-4	0.00770757210416691	0.006495251488580621	449	tags=62%, list=29%, signal=47%	Bcl2a1d/Lilrb4a/Tnfsf8/Ly9/Gimap3/H2-Oa/Runx3/Cd74/Bcl3/Gpr183/Lag3/Card11/Ptprc/Slamf6/H2-Aa/Cd8a/Irf8/Fcer1g/Ptpn6/Lilrb4b/H2-Ab1/Laptm5/Il1b/Slamf8/Btk/Dock2/Runx1/Nlrp3/Spi1/Vav1/Nckap1l/Vsir/Hhex/B2m/Il1a/Inpp5d/Rhoh/Ikzf1/Tgfb1/Cd44/Tlr9/Hlx/Zc3h12a/Tgfbr2/Lyl1/Ctsl/Cd28/Mafb/Lgals9/Plcg2/Rsad2/Il1rl2/Sash3/Syk/Nfam1
